CIS,Nom,Nom_Substance
68728154,"SERTRALINE ALMUS 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
65090846,"SERTRALINE ARROW LAB 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
64276748,"SERTRALINE ARROW LAB 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
67019171,"SERTRALINE BIOGARAN 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
63063793,"SERTRALINE BIOGARAN 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
62973200,"SERTRALINE CRISTERS PHARMA 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
61343825,"SERTRALINE CRISTERS PHARMA 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
60606586,"SERTRALINE EG 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
61358656,"SERTRALINE EG 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
61323160,"SERTRALINE EVOLUGEN 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
67937311,"SERTRALINE SANDOZ 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
69187164,"SERTRALINE SANDOZ 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
68462757,"SERTRALINE TEVA 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
65490121,"SERTRALINE TEVA 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
66614337,"SERTRALINE VIATRIS 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
63417060,"SERTRALINE VIATRIS 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
67392284,"SERTRALINE ZENTIVA 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
68353989,"SERTRALINE ZENTIVA 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
66544294,"SERTRALINE ZYDUS FRANCE 25 mg, gélule",CHLORHYDRATE DE SERTRALINE
60996271,"SERTRALINE ZYDUS FRANCE 50 mg, gélule",CHLORHYDRATE DE SERTRALINE
66362555,"SERUM ANTICOLIBACILLAIRE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SERUM ANTICOLIBACILLAIRE POUR PRÉPARATIONS HOMÉOPATHIQUES
61168938,"SERUM ANTICOLIBACILLAIRE LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SERUM ANTICOLIBACILLAIRE POUR PRÉPARATIONS HOMÉOPATHIQUES
60902375,"SERUM D'ANGUILLE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SÉRUM D'ANGUILLE POUR PRÉPARATIONS HOMÉOPATHIQUES
61454131,"SERUM DE YERSIN BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SÉRUM DE YERSIN POUR PRÉPARATIONS HOMÉOPATHIQUES
63157050,"SERUM DE YERSIN LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SÉRUM DE YERSIN POUR PRÉPARATIONS HOMÉOPATHIQUES
60881760,"SERUM EQUI BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SERUM EQUI POUR PRÉPARATIONS HOMÉOPATHIQUES
63832373,"SETOFILM 4 mg, film orodispersible",ONDANSÉTRON
67029888,"SETOFILM 8 mg, film orodispersible",ONDANSÉTRON
60644633,"SEVAMEO, granules",NUX-VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES
60644633,"SEVAMEO, granules",LOBELIA INFLATA POUR PRÉPARATIONS HOMÉOPATHIQUES
60644633,"SEVAMEO, granules",STAPHYSAGRIA POUR PRÉPARATIONS HOMÉOPATHIQUES
60644633,"SEVAMEO, granules",CALADIUM SEGUINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
68804075,"SEVE DE BOULEAU BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",SÈVE DE BOULEAU POUR PRÉPARATIONS HOMÉOPATHIQUES
61792923,"SEVELAMER CARBONATE ARROW 2,4 g, poudre pour suspension buvable",CARBONATE DE SÉVÉLAMER
60160835,"SEVELAMER CARBONATE ARROW 800 mg, comprimé pelliculé",CARBONATE DE SÉVÉLAMER
62105830,"SEVELAMER CARBONATE BIOGARAN 2,4 g, poudre pour suspension buvable",CARBONATE DE SÉVÉLAMER
60558629,"SEVELAMER CARBONATE BIOGARAN 800 mg, comprimé pelliculé",CARBONATE DE SÉVÉLAMER
60122717,"SEVELAMER CARBONATE SANDOZ 2,4 g, poudre pour suspension buvable",CARBONATE DE SÉVÉLAMER
65081377,"SEVELAMER CARBONATE SANDOZ 800 mg, comprimé pelliculé",CARBONATE DE SÉVÉLAMER
64485406,"SEVELAMER CARBONATE TEVA 800 mg, comprimé pelliculé",CARBONATE DE SÉVÉLAMER
69899261,"SEVELAMER CARBONATE VIATRIS 2,4 g, poudre pour suspension buvable",CARBONATE DE SÉVÉLAMER
61190991,"SEVELAMER CARBONATE VIATRIS 800 mg, comprimé pelliculé",CARBONATE DE SÉVÉLAMER
67023718,"SEVIKAR 20 mg/5 mg, comprimé pelliculé",OLMÉSARTAN MÉDOXOMIL
67023718,"SEVIKAR 20 mg/5 mg, comprimé pelliculé",BÉSILATE D'AMLODIPINE
64954736,"SEVIKAR 40 mg/10 mg, comprimé pelliculé",OLMÉSARTAN MÉDOXOMIL
64954736,"SEVIKAR 40 mg/10 mg, comprimé pelliculé",BÉSILATE D'AMLODIPINE
64127633,"SEVIKAR 40 mg/5 mg, comprimé pelliculé",OLMÉSARTAN MÉDOXOMIL
64127633,"SEVIKAR 40 mg/5 mg, comprimé pelliculé",BÉSILATE D'AMLODIPINE
67329056,"SEVOFLURANE BAXTER 1 ml/ml, liquide pour inhalation par vapeur",SÉVOFLURANE
66282739,"SEVORANE, liquide pour inhalation par vapeur",SEVORANE
60907447,"SEVREDOL 10 mg, comprimé pelliculé",SULFATE DE MORPHINE
67233047,"SEVREDOL 20 mg, comprimé pelliculé",SULFATE DE MORPHINE
62887096,"SHINGRIX, poudre et suspension pour suspension injectable. Vaccin zona (recombinant, avec adjuvant)","ANTIGÈNE GLYCOPROTÉINE E DU VIRUS VARICELLE-ZONA (VZV) (RECOMBINANT, AVEC ADJUVANT) "
62719472,"SIALANAR 320 microgrammes/ml, solution buvable",BROMURE DE GLYCOPYRRONIUM
64876209,"SIBNAYAL 24 mEq, granulés à libération prolongée",CITRATE DE POTASSIUM
64876209,"SIBNAYAL 24 mEq, granulés à libération prolongée",BICARBONATE DE POTASSIUM
68005178,"SIBNAYAL 8 mEq, granulés à libération prolongée",CITRATE DE POTASSIUM
68005178,"SIBNAYAL 8 mEq, granulés à libération prolongée",BICARBONATE DE POTASSIUM
65343420,"SICCAFLUID 2,5 mg/g, gel ophtalmique",CARBOMÈRE 974P
61322749,"SIEGESBECKIA ORIENTALIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SIEGESBECKIA ORIENTALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
69016117,"SIFROL 0,18 mg, comprimé",PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
67527910,"SIFROL 0,26 mg, comprimé à libération prolongée",PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
67432729,"SIFROL 0,52 mg, comprimé à libération prolongée",PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
66881233,"SIFROL 0,7 mg, comprimé",PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
60267171,"SIFROL 1,05 mg, comprimé à libération prolongée",PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
69922895,"SIFROL 2,1 mg, comprimé à libération prolongée",PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
68045233,"SIGNIFOR 0,3 mg, solution injectable",DIASPARTATE DE PASIRÉOTIDE
68990053,"SIGNIFOR 0,6 mg, solution injectable",DIASPARTATE DE PASIRÉOTIDE
67724733,"SIGNIFOR 0,9 mg, solution injectable",DIASPARTATE DE PASIRÉOTIDE
64714278,"SIGNIFOR 10 mg, poudre et solvant pour suspension injectable",PAMOATE DE PASIRÉOTIDE
64400612,"SIGNIFOR 20 mg, poudre et solvant pour suspension injectable",PAMOATE DE PASIRÉOTIDE
69935063,"SIGNIFOR 30 mg, poudre et solvant pour suspension injectable",PAMOATE DE PASIRÉOTIDE
66311151,"SIGNIFOR 40 mg, poudre et solvant pour suspension injectable",PAMOATE DE PASIRÉOTIDE
60368028,"SIGNIFOR 60 mg, poudre et solvant pour suspension injectable",PAMOATE DE PASIRÉOTIDE
66384911,"SIKLOS 100 mg, comprimé pelliculé sécable",HYDROXYCARBAMIDE
66898948,"SIKLOS 1000 mg, comprimé pelliculé sécable",HYDROXYCARBAMIDE
66426794,"SILANDYLTEC 100 mg, film orodispersible",CITRATE DE SILDÉNAFIL
61021436,"SILANDYLTEC 25 mg, film orodispersible",CITRATE DE SILDÉNAFIL
65555195,"SILANDYLTEC 50 mg, film orodispersible",CITRATE DE SILDÉNAFIL
65762571,"SILANDYLTEC 75 mg, film orodispersible",CITRATE DE SILDÉNAFIL
66152667,"SILDENAFIL ACCORD 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
66984016,"SILDENAFIL ACCORD 25 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
69085330,"SILDENAFIL ACCORD 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
61712585,"SILDENAFIL ALMUS 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
64070919,"SILDENAFIL ALMUS 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
68162966,"SILDENAFIL ARROW LAB 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
63103978,"SILDENAFIL ARROW LAB 25 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
67476519,"SILDENAFIL ARROW LAB 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
67952772,"SILDENAFIL BIOGARAN 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
67526662,"SILDENAFIL BIOGARAN 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
69000579,"SILDENAFIL CRISTERS PHARMA 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
61634204,"SILDENAFIL CRISTERS PHARMA 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
65347714,"SILDENAFIL EG 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
61017669,"SILDENAFIL EG 20 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
60286346,"SILDENAFIL EG 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
69580349,"SILDENAFIL EVOLUGEN 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
66711829,"SILDENAFIL EVOLUGEN 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
66671459,"SILDENAFIL QUIVER 20 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
62461641,"SILDENAFIL SANDOZ 100 mg, comprimé",CITRATE DE SILDÉNAFIL
61572425,"SILDENAFIL SANDOZ 25 mg, comprimé",CITRATE DE SILDÉNAFIL
65264446,"SILDENAFIL SANDOZ 50 mg, comprimé",CITRATE DE SILDÉNAFIL
67686574,"SILDENAFIL TEVA 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
63749486,"SILDENAFIL TEVA 25 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
68523861,"SILDENAFIL TEVA 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
61262686,"SILDENAFIL VIATRIS 100 mg, comprimé pelliculé",SILDÉNAFIL (CITRATE DE)
69151830,"SILDENAFIL VIATRIS 25 mg, comprimé pelliculé",SILDÉNAFIL (CITRATE DE)
67073354,"SILDENAFIL VIATRIS 50 mg, comprimé pelliculé",SILDÉNAFIL (CITRATE DE)
67925273,"SILDENAFIL ZENTIVA 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
64178300,"SILDENAFIL ZENTIVA 25 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
67066018,"SILDENAFIL ZENTIVA 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
69710020,"SILDENAFIL ZYDUS 100 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
65140886,"SILDENAFIL ZYDUS 50 mg, comprimé pelliculé",CITRATE DE SILDÉNAFIL
61887200,"SILICEA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",SILICEA POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",FERRUM PHOSPHORICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",MAGNESIA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",MANGANUM PEROXYDATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",SILICEA POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",CALCAREA FLUORICA POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",ARSENICUM ALBUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",MERCURIUS SOLUBILIS POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",ARGENTUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60703220,"SILICEA COMPLEXE N°11, comprimé sublingual",ANTIMONIUM CRUDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
62766080,"SILICEA FERRIER, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",SILICEA POUR PRÉPARATIONS HOMÉOPATHIQUES
69204382,"SILICEA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",SILICEA POUR PRÉPARATIONS HOMÉOPATHIQUES
67955576,"SILICEA NATURALE (QUARTZ) WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",SILICEA NATURALE (QUARTZ) POUR PRÉPARATIONS HOMÉOPATHIQUES
63660735,"SILIGAZ, capsule",SIMÉTICONE
62597239,"SILKIS 3 microgrammes/g, pommade",CALCITRIOL
67496824,"SILODOSINE ARROW 4 mg, gélule",SILODOSINE
67692214,"SILODOSINE ARROW 8 mg, gélule",SILODOSINE
62078365,"SILODOSINE BIOGARAN 4 mg, gélule",SILODOSINE
62493774,"SILODOSINE BIOGARAN 8 mg, gélule",SILODOSINE
66450806,"SILODOSINE EG 4 mg, gélule",SILODOSINE
63206729,"SILODOSINE EG 8 mg, gélule",SILODOSINE
60054312,"SILODOSINE SANDOZ 4 mg, gélule",SILODOSINE
69310040,"SILODOSINE SANDOZ 8 mg, gélule",SILODOSINE
68992257,"SILODOSINE TEVA 4 mg, gélule",SILODOSINE
66597902,"SILODOSINE TEVA 8 mg, gélule",SILODOSINE
63168424,"SILODOSINE VIATRIS 4 mg, gélule",SILODOSINE
60021928,"SILODOSINE VIATRIS 8 mg, gélule",SILODOSINE
69048990,"SILODOSINE ZENTIVA 4 mg, gélule",SILODOSINE
69862028,"SILODOSINE ZENTIVA 8 mg, gélule",SILODOSINE
61605245,"SILODYX 4 mg, gélule",SILODOSINE
63911098,"SILODYX 8 mg, gélule",SILODOSINE
64880296,"SIMBRINZA 10 mg/ml + 2 mg/ml, collyre en suspension",BRINZOLAMIDE
64880296,"SIMBRINZA 10 mg/ml + 2 mg/ml, collyre en suspension",TARTRATE DE BRIMONIDINE
67700426,"SIMPONI 100 mg, solution injectable en seringue préremplie",GOLIMUMAB 
62534114,"SIMPONI 100 mg, solution injectable en stylo prérempli",GOLIMUMAB 
60035714,"SIMPONI 50 mg, solution injectable en seringue préremplie",GOLIMUMAB 
62222050,"SIMPONI 50 mg, solution injectable en stylo pré-rempli",GOLIMUMAB 
69890052,"SIMULECT 10 mg, poudre et solvant pour solution injectable ou pour perfusion",BASILIXIMAB 
68944294,"SIMULECT 20 mg, poudre et solvant pour solution injectable ou pour perfusion",BASILIXIMAB 
63073499,"SIMVASTATINE ACCORD HEALTHCARE 20 mg, comprimé pelliculé",SIMVASTATINE
60834807,"SIMVASTATINE ACCORD HEALTHCARE 40 mg, comprimé pelliculé",SIMVASTATINE
62039768,"SIMVASTATINE ALMUS 20 mg, comprimé pelliculé",SIMVASTATINE
60583269,"SIMVASTATINE ALMUS 40 mg, comprimé pelliculé",SIMVASTATINE
69795857,"SIMVASTATINE ARROW LAB 10 mg, comprimé pelliculé",SIMVASTATINE
63187944,"SIMVASTATINE ARROW LAB 20 mg, comprimé pelliculé",SIMVASTATINE
68990181,"SIMVASTATINE ARROW LAB 40 mg, comprimé pelliculé",SIMVASTATINE
67364616,"SIMVASTATINE BIOGARAN 10 mg, comprimé pelliculé",SIMVASTATINE
69094525,"SIMVASTATINE BIOGARAN 20 mg, comprimé pelliculé sécable",SIMVASTATINE
65906484,"SIMVASTATINE BIOGARAN 40 mg, comprimé pelliculé",SIMVASTATINE
69095463,"SIMVASTATINE CRISTERS 10 mg, comprimé pelliculé",SIMVASTATINE
63025508,"SIMVASTATINE CRISTERS PHARMA 20 mg, comprimé pelliculé",SIMVASTATINE
69646557,"SIMVASTATINE CRISTERS PHARMA 40 mg, comprimé pelliculé",SIMVASTATINE
65475176,"SIMVASTATINE EG 10 mg, comprimé pelliculé sécable",SIMVASTATINE
68355730,"SIMVASTATINE EG 20 mg, comprimé pelliculé sécable",SIMVASTATINE
66399710,"SIMVASTATINE EG 40 mg, comprimé pelliculé",SIMVASTATINE
66952723,"SIMVASTATINE EVOLUGEN 20 mg, comprimé pelliculé sécable",SIMVASTATINE
61141019,"SIMVASTATINE EVOLUGEN 40 mg, comprimé pelliculé",SIMVASTATINE
60071190,"SIMVASTATINE SANDOZ 10 mg, comprimé pelliculé sécable",SIMVASTATINE
61275694,"SIMVASTATINE SANDOZ 20 mg, comprimé pelliculé sécable",SIMVASTATINE
67711814,"SIMVASTATINE SANDOZ 40 mg, comprimé pelliculé sécable",SIMVASTATINE
67709496,"SIMVASTATINE TEVA 10 mg, comprimé pelliculé sécable",SIMVASTATINE
61411685,"SIMVASTATINE TEVA 20 mg, comprimé pelliculé sécable",SIMVASTATINE
60791672,"SIMVASTATINE TEVA 40 mg, comprimé pelliculé sécable",SIMVASTATINE
62667004,"SIMVASTATINE VIATRIS 10 mg, comprimé pelliculé",SIMVASTATINE
63303256,"SIMVASTATINE VIATRIS 20 mg, comprimé pelliculé sécable",SIMVASTATINE
65187416,"SIMVASTATINE VIATRIS 40 mg, comprimé pelliculé",SIMVASTATINE
68748502,"SIMVASTATINE ZENTIVA 10 mg, comprimé pelliculé sécable",SIMVASTATINE
65080738,"SIMVASTATINE ZENTIVA 20 mg, comprimé pelliculé sécable",SIMVASTATINE
66351224,"SIMVASTATINE ZENTIVA 40 mg, comprimé pelliculé sécable",SIMVASTATINE
61510021,"SIMVASTATINE ZYDUS FRANCE 10 mg, comprimé pelliculé sécable",SIMVASTATINE
60145580,"SIMVASTATINE ZYDUS FRANCE 20 mg, comprimé pelliculé sécable",SIMVASTATINE
65320254,"SIMVASTATINE ZYDUS FRANCE 40 mg, comprimé pelliculé",SIMVASTATINE
60574804,"SINAPIS NIGRA BOIRON, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH",SINAPIS NIGRA POUR PRÉPARATIONS HOMÉOPATHIQUES
69606865,"SINEMET 100 mg/10 mg, comprimé",LÉVODOPA
69606865,"SINEMET 100 mg/10 mg, comprimé",CARBIDOPA MONOHYDRATÉE
60092590,"SINEMET 250 mg/25 mg, comprimé sécable",LÉVODOPA
60092590,"SINEMET 250 mg/25 mg, comprimé sécable",CARBIDOPA MONOHYDRATÉE
66818261,"SINEMET LP 100 mg/25 mg, comprimé à libération prolongée",LÉVODOPA
66818261,"SINEMET LP 100 mg/25 mg, comprimé à libération prolongée",CARBIDOPA MONOHYDRATÉE
66749235,"SINEMET LP 200 mg/50 mg, comprimé à libération prolongée",LÉVODOPA
66749235,"SINEMET LP 200 mg/50 mg, comprimé à libération prolongée",CARBIDOPA MONOHYDRATÉE
62332319,"SINETRAV 40 microgrammes/mL, collyre en solution",TRAVOPROST
69863646,"SINGULAIR 10 mg, comprimé pelliculé",MONTÉLUKAST SODIQUE
64561462,"SINGULAIR 4 mg, comprimé à croquer",MONTÉLUKAST SODIQUE
63842168,"SINGULAIR 4 mg, granulés",MONTÉLUKAST SODIQUE
65324797,"SINGULAIR 5 mg, comprimé à croquer",MONTÉLUKAST SODIQUE
61510352,"SINTROM 4 mg, comprimé quadrisécable",ACÉNOCOUMAROL
69097418,"SINUFIX, capsule molle",HUILE ESSENTIELLE DES PARTIES AÉRIENNES DE THYM
69097418,"SINUFIX, capsule molle",HUILE ESSENTIELLE DES PARTIES AÉRIENNES FRAÎCHES DE MENTHE POIVRÉE
69097418,"SINUFIX, capsule molle",HUILE ESSENTIELLE DE PÉRICARPE DE CITRON
66692617,"SINUPHYL, comprimé pelliculé","SUREAU (FLEUR DE), EXTRAIT SEC DE"
66692617,"SINUPHYL, comprimé pelliculé",EXTRAIT SEC DE VERVEINE
66692617,"SINUPHYL, comprimé pelliculé",OSEILLE CRÉPUE (EXTRAIT SEC D')
66692617,"SINUPHYL, comprimé pelliculé","PRIMEVÈRE (FLEUR DE), EXTRAIT SEC DE"
66692617,"SINUPHYL, comprimé pelliculé",EXTRAIT SEC DE RACINE DE GENTIANE
67042889,"SINUSPAX, comprimé à croquer",HYDRASTIS CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",HEPAR SULFURIS CALCAREUM POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",THUYA OCCIDENTALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",MANGANUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",KALIUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",SILICEA POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",CALCAREA FLUORICA POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",CINNABARIS POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",KALIUM BICHROMICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
67042889,"SINUSPAX, comprimé à croquer",SABADILLA POUR PRÉPARATIONS HOMÉOPATHIQUES
65490897,"SIROCTID 0,05 mg/ml, solution injectable ou solution à diluer pour perfusion en seringue préremplie",ACÉTATE D'OCTRÉOTIDE
61426655,"SIROCTID 0,1 mg/ml, solution injectable ou solution à diluer pour perfusion en seringue préremplie",ACÉTATE D'OCTRÉOTIDE
66565153,"SIROCTID 0,5 mg/ml, solution injectable ou solution à diluer pour perfusion en seringue préremplie",ACÉTATE D'OCTRÉOTIDE
65690588,"SIRTURO 100 mg, comprimé",FUMARATE DE BÉDAQUILINE
68953254,"SITAGLIPTINE ALMUS 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
69875634,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
64821668,"SITAGLIPTINE ARROW 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE
69492618,"SITAGLIPTINE ARROW 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE
69288409,"SITAGLIPTINE BGR 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
69554265,"SITAGLIPTINE BGR 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
67156800,"SITAGLIPTINE CRISTERS 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
68605397,"SITAGLIPTINE CRISTERS 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
65576620,"SITAGLIPTINE EG 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
67970934,"SITAGLIPTINE EG 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
67284967,"SITAGLIPTINE EVOLUGEN 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
67978361,"SITAGLIPTINE EVOLUGEN 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
66801671,"SITAGLIPTINE HCS 100 mg, comprimé pelliculé sécable",SITAGLIPTINE
67330546,"SITAGLIPTINE HCS 50 mg, comprimé pelliculé sécable",SITAGLIPTINE
62678189,"SITAGLIPTINE SANDOZ 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
69252822,"SITAGLIPTINE SANDOZ 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
62145198,"SITAGLIPTINE TEVA 100 mg, comprimé pelliculé",MALATE DE SITAGLIPTINE
67947540,"SITAGLIPTINE TEVA 50 mg, comprimé pelliculé",MALATE DE SITAGLIPTINE
63735305,"SITAGLIPTINE VIATRIS 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
61698826,"SITAGLIPTINE VIATRIS 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
63912200,"SITAGLIPTINE VIATRIS SANTE 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
69588627,"SITAGLIPTINE VIATRIS SANTE 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
66164986,"SITAGLIPTINE ZENTIVA K.S 100 mg, comprimé pelliculé",PHOSPHATE DE SITAGLIPTINE MONOHYDRATÉ
62018795,"SITAGLIPTINE ZENTIVA K.S 50 mg, comprimé pelliculé",PHOSPHATE DE SITAGLIPTINE MONOHYDRATÉ
63219840,"SITAGLIPTINE ZYDUS 100 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
61797226,"SITAGLIPTINE ZYDUS 50 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
62024905,"SITAGLIPTINE/CHLORHYDRATE DE METFORMINE MYLAN 50 mg/1000 mg, comprimé pelliculé",CHLORHYDRATE DE METFORMINE
62024905,"SITAGLIPTINE/CHLORHYDRATE DE METFORMINE MYLAN 50 mg/1000 mg, comprimé pelliculé",CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ
60886615,"SITAGLIPTINE/METFORMINE ARROW LAB 50 mg/1000 mg, comprimé pelliculé",CHLORHYDRATE DE METFORMINE
